X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,Y
130000,2,3,1,43,1,2,1,1,1,1,19198,18959,18728,20497,20161,21606,295,298,2084,225,1774,179,1
142318,2,2,1,28,0,0,0,0,0,0,137142,137086,126993,110895,99811,98788,6384,6116,3455,3072,3721,3498,1
80000,1,1,2,33,1,0,0,2,2,0,62846,65220,68224,69029,68990,70840,3691,4356,2523,1429,3047,3214,1
240000,2,3,1,29,0,0,0,0,0,0,229830,227691,227381,199559,197495,189082,8880,8970,7000,7029,6659,6269,1
284010,1,2,1,35,0,0,1,1,1,1,84605,90183,90370,90918,89974,81941,7375,4820,3150,3128,815,2414,1
80000,2,1,1,23,1,2,0,0,1,1,80446,77904,65717,50913,51700,50757,36,2114,3636,1663,123,1802,1
381001,2,1,1,42,2,1,1,0,0,0,313855,315759,302620,275567,279367,14237,6721,7124,7203,7126,4170,5441,1
40000,2,2,1,25,0,0,0,1,0,0,39491,40027,40685,39159,38946,40280,1962,3559,518,1799,2295,960,1
20000,1,2,1,27,0,1,1,1,1,1,4897,5460,6765,6876,6931,7319,723,1475,371,241,576,482,1
250000,1,1,2,34,1,1,1,1,1,1,156719,166509,163880,181570,184457,188266,13989,1263,22231,7379,7037,6864,1
120000,2,1,1,25,-1,-1,-1,-1,-1,0,3084,370,1554,409,181,677,444,1559,409,181,603,73,1
210000,1,1,1,31,1,-1,-1,-2,-1,0,0,435,0,0,2847,450,435,0,0,2847,0,0,1
137158,2,2,2,49,0,0,0,0,0,0,128332,131992,129774,29113,28013,26289,6005,5645,2857,4644,3715,5360,1
50000,1,2,1,26,1,2,2,2,2,2,31396,32858,34108,33265,35211,34595,2276,2071,0,2794,82,3017,1
180828,1,2,1,44,-1,-1,-1,-1,0,0,603,2446,1879,73892,25518,52346,3275,2070,73892,591,29249,2273,1
20000,2,1,1,34,1,0,0,1,1,1,5894,7286,9457,9154,9999,10044,1499,2452,1,997,349,1,1
50000,1,1,1,39,2,0,0,0,0,0,48746,48471,47766,6156,6066,3416,2558,2678,1627,1339,867,1192,1
70000,1,2,2,26,0,0,0,-1,0,0,68299,68537,67662,71200,69646,68533,3501,3622,72126,2930,2893,3003,1
50000,2,1,2,38,0,0,0,0,0,0,49914,46223,13762,16916,5399,4548,1681,10481,9978,315,1000,778,1
340000,1,1,1,38,0,-1,-1,-1,-2,-1,434,1443,1338,67,108,2306,1449,1344,78,119,2317,95,1
360000,2,1,1,49,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,1,2,1,41,2,2,2,2,2,1,150,150,150,150,150,616,0,0,0,0,555,0,1
20000,1,1,1,24,1,-2,-2,-2,-2,-2,-125,-266,-266,-547,-547,-547,0,0,0,0,0,0,1
340000,2,2,1,47,0,-2,-2,-2,-1,-1,-4,378,-4,-4,812,-2,382,0,0,816,0,0,1
60000,1,2,1,33,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,190,1
20000,2,2,1,28,0,0,0,0,0,0,18787,18683,18941,19296,19390,19051,1410,1527,1270,746,666,784,1
200000,1,1,1,30,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
30000,1,1,1,32,1,1,1,1,2,0,21189,23966,24345,24824,24266,24936,3140,1068,1134,0,1071,992,1
137031,1,1,1,48,1,2,2,2,2,2,64459,65480,66806,66013,73415,74137,2648,3000,890,8664,2109,0,1
240000,1,1,1,37,-1,-1,1,-1,0,-1,652,884,652,2028,1796,1796,884,419,2028,419,1796,1487,1
450000,2,1,1,42,0,-1,-1,-1,-1,-1,1049,1015,71,1465,0,107,1016,72,1465,0,108,309,1
30000,1,1,2,21,1,2,0,0,0,0,32806,30558,35796,30171,26767,29972,0,2277,14148,594,5504,509,1
100000,2,2,1,38,1,2,0,0,1,0,14325,13806,15434,16441,16211,16980,0,1906,1565,195,1195,1930,1
20000,2,2,2,32,0,2,1,1,1,0,6571,6320,7678,8644,8555,9232,0,1627,1245,148,968,1369,1
76019,1,2,1,27,0,0,0,0,0,-1,33768,33237,27668,14766,3236,2999,1660,1552,802,398,398,597,1
120000,2,2,1,45,-1,-1,-2,-2,-2,-2,4925,0,0,0,0,0,0,0,0,0,0,0,1
10000,1,2,2,42,1,1,1,1,1,1,10050,9923,10222,10597,10299,10143,720,1875,1065,365,240,469,1
70000,1,2,1,42,1,2,2,2,2,2,51115,52032,52799,53662,54748,56012,2052,2215,2332,2126,2320,1958,1
428047,1,1,1,39,0,0,0,0,0,0,440576,418644,41423,36186,28722,27765,17013,1484,4387,4497,8576,13491,1
200730,1,2,1,38,1,1,1,0,0,0,105707,104645,102248,96903,98039,104897,4536,730,3244,3609,8634,365,1
260000,1,1,1,52,1,-1,-1,0,-1,1,25,845,25,1623,3993,124,819,0,1597,3993,0,124,1
270440,1,2,1,43,1,0,0,0,0,0,8374,35079,35755,36340,33842,34900,27907,1362,1725,1424,1485,3406,1
160000,1,1,1,37,0,0,-1,-1,-1,-1,907,273,273,273,273,273,273,273,273,273,273,273,1
93139,1,2,1,35,0,0,0,0,0,0,91883,89534,87603,54914,47631,48344,2744,2585,3563,1029,1582,1583,1
353589,2,2,1,27,0,1,0,0,0,0,358895,350352,351481,324505,259991,141817,5113,14393,12649,10856,6040,9959,1
80000,2,1,1,32,-1,2,1,-1,0,0,5010,4567,3395,4834,3739,2648,92,208,4834,183,157,40,1
20000,1,2,1,58,3,2,3,2,2,2,6032,7799,8470,8192,7978,8642,2023,944,0,55,944,27,1
100000,1,1,1,36,0,1,1,1,1,0,32083,31541,33805,34994,34392,35577,231,2782,2000,215,1897,3171,1
300000,2,2,2,27,-1,-1,-1,-1,-1,-1,4781,20196,3161,4470,3205,3651,20276,3171,4470,119,567,389,1
10000,1,2,1,39,1,1,1,1,0,0,7589,7780,9886,9070,9336,0,1157,2315,157,842,0,0,1
100000,2,1,2,24,0,-1,-1,-1,-1,-1,38,497,38,38,38,141,497,38,38,38,141,451,1
40000,2,2,1,32,2,1,1,1,1,1,20763,21783,22759,23526,23753,23676,1528,1487,1305,911,381,1467,1
50000,1,2,1,27,-1,2,-1,-1,0,-1,780,390,390,776,386,393,0,390,776,0,400,21,1
50000,1,2,1,29,0,0,0,0,0,0,42810,43931,45840,43088,16739,1984,2015,3025,1359,900,878,14119,1
140000,2,2,1,51,0,0,0,0,0,0,139397,139512,138061,135581,136188,136272,4669,3130,4877,5247,4981,5039,1
100000,1,1,1,38,2,2,1,1,1,1,25899,27025,26999,29079,30072,31101,1692,703,2531,1628,1584,1671,1
50000,1,2,1,33,1,2,0,0,0,0,18488,17455,18230,18508,19323,19250,389,1182,882,1193,547,877,1
394595,1,2,1,36,1,1,1,0,0,0,61357,51972,41574,42680,41130,31425,3361,827,1652,781,1321,2758,1
51988,1,2,2,25,0,0,0,0,0,0,50282,45807,4006,773,1575,2346,2120,973,16,801,801,4280,1
60000,1,2,2,24,1,2,2,2,0,0,59067,61575,60188,53504,39394,37534,4322,903,128,2139,1420,1247,1
410000,1,1,1,37,-1,-1,-1,0,0,-1,2504,0,2467,2467,0,1847,0,2467,0,0,1847,2586,1
181826,1,1,2,31,2,0,0,0,2,2,130644,132410,132491,140803,138551,147992,5245,2956,10408,0,11661,3948,1
338355,1,2,1,44,1,2,2,2,2,0,297739,288595,294758,291800,282225,281385,3028,18436,9560,1025,9345,7428,1
50000,1,1,2,22,1,1,0,0,0,0,49813,49242,44948,7397,2580,450,579,2153,989,1162,227,2771,1
90000,2,2,1,38,2,0,0,2,0,0,87871,87560,92279,90670,88390,88789,2870,7892,1655,1818,5355,1655,1
100000,1,1,1,32,2,2,2,2,2,2,87082,97424,95735,93947,96720,96526,11927,686,583,5697,1600,3159,1
30000,2,2,1,31,1,2,2,2,2,0,26973,28899,30512,30949,30512,30190,2407,2579,1894,184,868,973,1
247796,1,1,2,39,-1,-1,0,0,-1,0,2225,1514,7954,5712,20977,3118,1533,6511,0,19492,1845,2590,1
160000,2,1,1,32,0,2,1,0,0,0,3828,3838,1217,696,696,0,484,298,83,83,0,167,1
200000,2,1,1,45,1,-1,-1,-2,-2,-1,-1,651,0,0,0,155,653,0,0,0,155,90,1
30000,1,2,1,30,0,1,1,2,1,1,617,272,-415,1305,1165,1645,0,0,1721,0,1168,0,1
200000,1,1,1,45,0,-1,-1,-1,-1,-1,79,21,21,35,21,596,0,21,35,21,596,27,1
30000,1,2,1,38,0,0,0,0,2,0,19637,20721,21878,24264,23778,23699,1705,1805,3062,36,554,114,1
280000,1,1,1,32,1,-2,-1,-1,-1,-2,0,0,609,609,-34,-34,0,609,0,0,0,0,1
360000,2,1,1,40,2,2,2,1,0,0,107709,107363,114762,112696,115362,118355,2558,9441,1257,5708,4893,4542,1
146651,2,2,1,37,0,0,0,0,0,0,98198,91616,86497,80928,61038,56628,3325,4762,3131,2730,2612,2028,1
180000,1,1,1,35,0,0,0,0,0,0,157985,110122,98954,93246,94026,91344,4633,3288,2632,2875,3315,842,1
20000,2,2,1,44,1,2,0,0,-2,-2,3166,2917,3539,0,0,0,0,973,0,0,0,0,1
410000,1,1,2,45,0,0,0,0,0,0,30007,14307,10059,17743,19140,24086,5162,2808,14992,14453,8175,3408,1
30000,1,1,2,28,1,0,0,0,0,0,76,76,76,76,76,76,0,0,0,0,0,0,1
150000,1,1,1,43,2,2,2,0,0,1,118602,122734,119676,96171,152446,151320,7503,546,3433,58136,1004,4979,1
463128,1,1,1,35,0,0,0,0,0,0,170552,172238,176685,181490,183049,185372,6568,7312,9257,6957,7871,7312,1
20000,1,1,2,30,0,2,1,0,0,-1,15916,15340,14015,13081,601,0,222,282,1933,0,0,0,1
77730,1,2,1,28,0,0,0,0,0,0,32643,30351,17506,4888,5449,5906,1386,3481,220,1000,1000,1113,1
154387,1,2,2,46,0,0,0,0,0,0,151434,88117,79098,78241,79470,78542,3221,2920,4780,2995,3177,2375,1
70000,1,2,2,41,0,0,0,0,0,0,71864,69504,69638,50724,25397,27055,4551,2294,851,1964,2138,1084,1
30000,2,2,1,42,2,0,0,0,0,0,30336,29878,20468,16098,15850,15783,1709,1526,1545,706,726,558,1
50000,1,1,1,25,0,0,0,0,0,0,49186,49202,47618,48069,46235,46928,1965,1717,2000,1531,2000,2210,1
280079,1,1,1,37,0,0,0,0,0,0,280317,284158,283670,273535,279269,269085,10524,10422,10048,10668,10058,9079,1
30000,2,2,1,41,0,0,0,0,0,0,25361,26463,27740,29049,29845,30032,1706,1706,1912,1382,705,1376,1
20000,1,2,1,36,1,2,2,2,2,0,8023,9204,8243,9845,9540,10380,1456,0,1749,0,1000,1145,1
50000,1,2,2,25,0,1,0,0,0,0,21610,18601,19945,19607,18520,20021,35,1984,1511,1023,1976,683,1
20000,2,1,1,42,0,0,0,0,0,0,14397,15155,16080,16186,16478,16832,1295,1340,358,536,508,410,1
80000,2,2,1,34,2,2,2,2,1,0,70480,71640,73722,73904,72942,74311,2879,3882,2230,571,2994,2700,1
80000,1,2,1,37,2,0,3,2,2,1,1122,995,806,1098,600,67,486,0,482,0,0,0,1
352398,1,1,1,35,0,0,0,0,0,0,26057,14311,41120,29868,26712,38054,1483,40371,2387,13397,26149,1129,1
20000,2,1,2,22,1,1,0,0,0,0,19650,15987,16536,15903,18347,17221,215,3640,1347,3996,721,2712,1
179783,1,2,2,32,1,0,0,0,0,0,72468,65645,57245,59250,57710,57517,5010,2512,3591,1028,3020,5935,1
61740,1,1,1,46,2,0,0,0,0,0,61953,59184,26312,26105,28158,28814,1305,1710,908,2653,1167,1256,1
100000,2,1,2,38,0,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
143840,1,1,1,51,2,0,0,0,0,0,128754,94065,53874,40164,40858,41863,4852,3369,1481,2720,2732,1573,1
30000,2,2,1,41,0,1,1,2,0,0,30436,27790,30608,29807,30149,30412,28,3579,0,1122,1084,1132,1
230000,1,2,1,36,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
240005,2,2,1,33,1,0,0,0,0,0,75122,41781,37497,34757,28928,29210,2070,2602,2499,1750,1249,1499,1
50000,2,1,1,22,0,0,0,0,0,0,48615,49461,47259,42738,19500,19939,2113,2036,1497,1090,798,903,1
230000,1,2,1,36,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
86996,1,1,1,36,0,0,0,-1,-1,-1,44813,46392,0,550,1019,0,2773,5946,550,1019,0,0,1
10000,2,2,1,35,0,0,0,-2,-2,-2,9991,10400,0,0,0,0,1400,0,0,0,0,0,1
100000,1,2,1,28,2,0,0,0,0,0,68646,69754,69663,70004,70592,62136,3286,2595,2349,2363,2304,2178,1
500000,2,1,1,35,-1,-1,-1,-1,0,0,2604,8576,1982,4524,5336,37228,8672,1984,4525,3962,34439,1046,1
80000,2,2,1,49,2,1,2,2,2,2,36698,39307,40150,40839,40011,40899,3512,1754,1644,110,1699,1533,1
76904,2,2,2,23,1,0,0,0,0,0,72582,66113,48754,33888,25737,26760,3095,3380,3464,1752,1380,371,1
360000,1,1,1,49,0,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
180000,2,2,1,32,1,2,2,2,1,0,13329,15537,15061,17740,17201,18821,2746,57,2942,38,2057,4942,1
100000,1,2,1,26,-1,-1,-1,-1,-1,-1,965,1429,317,286,0,290,1431,317,286,0,290,4002,1
219101,1,2,1,38,2,2,2,2,2,2,175651,179160,182798,185303,187791,191597,7910,8000,7000,6977,6955,251,1
50000,1,2,1,38,0,0,0,0,0,0,43137,44509,45776,46838,47178,48516,2102,2000,1897,1984,2000,2081,1
20000,1,1,1,34,0,0,0,-2,-2,-2,19513,2711,0,0,0,0,991,0,0,0,0,0,1
150000,1,1,2,35,-1,-1,-1,0,0,0,6660,5846,17544,1218,2177,128,5852,17544,1,1200,128,173,1
50000,2,2,1,34,0,0,0,0,-2,-2,6384,3864,2223,0,0,0,1076,533,0,0,0,0,1
20000,1,2,1,59,1,0,0,0,0,0,17069,17559,18312,18520,10939,0,1066,1373,768,504,0,0,1
229889,1,1,1,29,1,0,0,0,0,0,160626,159026,161738,160107,162673,168494,7250,7598,5901,18268,8538,2546,1
20000,1,3,1,25,0,0,0,0,0,0,8094,9014,11734,12524,12860,13219,1070,2880,1266,553,727,573,1
140000,2,1,1,28,-1,0,0,0,0,0,3225,4451,5654,6156,6502,2363,2733,2731,1994,2438,1431,2399,1
30000,1,2,1,39,2,0,0,0,0,0,29198,30160,29379,30061,28373,26628,1737,1061,1387,1312,1329,1276,1
50000,1,2,1,50,0,0,0,0,0,0,43991,44861,36671,18762,19077,19463,1789,1957,1730,698,706,728,1
167191,1,2,1,53,2,2,2,1,1,2,45011,45892,46300,47236,48374,49805,1912,1438,2000,2173,2359,0,1
100000,2,2,1,35,0,2,2,-1,0,-1,1510,1218,-533,7654,201,130,86,0,8275,86,130,316,1
50000,1,2,1,28,-1,-1,-1,-1,-1,1,390,390,390,390,857,390,390,390,390,857,0,592,1
449547,2,2,1,55,1,-1,-1,-1,-1,-1,-4,845,78,616,98,406,849,85,619,100,408,1220,1
30000,2,2,1,45,1,2,0,0,0,0,30287,29049,30243,30012,29927,29961,0,1670,1543,1291,1123,2194,1
90000,2,1,2,36,2,0,0,0,0,0,88735,87023,85971,66888,68330,67911,3466,3442,2768,2801,2801,2667,1
160000,1,1,2,35,0,0,-1,-1,-1,-1,906,248,24924,1107,677,652,174,24924,22,13,146,347,1
100000,2,1,1,46,0,1,0,0,0,1,103028,98133,99839,96727,99140,98416,571,4594,4280,5657,2255,4571,1
50000,1,2,1,44,2,2,2,2,0,0,50117,50427,51408,50122,49228,50209,2225,2229,0,1818,1981,1960,1
30000,1,2,1,32,2,2,3,1,1,1,18826,23763,23093,23039,22789,24056,5389,0,610,488,1881,1221,1
200000,2,1,2,34,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
30000,2,2,2,23,0,0,0,0,0,0,30384,29003,28568,28788,29525,27048,945,1890,994,1131,1623,1363,1
30000,2,2,2,26,1,2,2,1,1,2,24109,25126,25593,25648,26357,27055,1703,1180,982,1240,1282,957,1
30000,1,1,2,26,1,2,2,2,1,1,21891,22099,23484,22808,23889,23925,855,1895,0,1453,496,1603,1
210000,2,2,2,31,0,-1,-1,-1,-1,-1,842,1288,850,1359,575,0,1288,850,1359,575,0,1802,1
150000,2,1,1,37,1,2,2,0,0,1,22620,22081,7338,13279,22061,20980,1182,394,6176,15073,394,394,1
319512,2,2,1,34,0,0,0,0,0,0,156269,147799,142933,134607,130391,129575,6029,6084,6390,5048,4756,5039,1
30000,2,2,1,35,2,2,2,2,1,1,25098,24402,25692,25944,25461,27130,0,1988,966,233,2238,0,1
20000,1,2,1,44,1,1,1,1,2,2,15730,16469,16908,17375,16951,18359,1307,1007,1032,0,1694,584,1
30000,1,1,1,35,2,1,1,2,0,0,20929,20574,24139,23645,24964,25236,235,3905,188,2015,843,1686,1
290000,1,1,1,36,0,-1,-1,-1,-2,-2,-5,433,452,-1,-1,-1,439,453,0,0,0,0,1
146193,1,1,1,37,0,2,2,2,2,2,105051,106616,108036,106315,110976,111518,4766,4619,1522,6477,2477,4471,1
200000,1,1,1,39,1,1,1,1,1,2,80454,82839,84852,85738,87082,88366,4163,4066,3003,3478,3396,88,1
20000,1,2,2,38,1,0,0,1,1,1,9277,10233,12111,11754,12308,12178,1265,2121,131,1011,219,1702,1
140000,1,1,2,30,0,-2,-2,-1,-1,-1,0,0,0,59,59,59,0,0,59,0,0,0,1
100000,1,2,2,34,0,0,0,2,2,2,36835,38673,43146,42489,44788,48695,2662,5324,337,3324,4788,1324,1
220000,1,1,1,43,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
203297,2,2,1,28,1,0,0,0,0,0,160328,158691,134780,119816,122792,125568,6269,4943,4582,4917,5000,4913,1
130768,1,1,1,36,0,0,0,0,0,0,115654,100764,95277,96354,98537,96325,3653,4147,3493,3815,3933,3461,1
80000,2,2,1,28,0,0,-1,1,0,0,1483,1408,4537,2915,1503,3814,1409,4537,24,23,3721,2982,1
294412,1,2,2,42,0,0,0,0,0,0,308002,301202,280863,287168,194422,197392,11569,13580,18742,6709,8069,7181,1
290000,1,1,1,43,-1,-1,-2,-2,-2,-2,188,895,610,670,320,592,898,613,672,321,594,664,1
360000,2,2,1,33,1,1,1,1,0,0,360210,368907,376930,368122,295469,295834,16191,16191,1484,10514,11014,10529,1
22078,1,1,1,36,0,-1,0,-1,-1,-1,782,934,460,1826,1570,1940,934,308,1826,1570,1971,27485,1
20000,2,3,1,37,0,0,2,0,0,0,15252,17728,17814,18593,19332,1368,3472,666,1209,948,74,259,1
20000,1,3,2,22,2,2,2,4,4,4,1650,1650,1650,1650,1650,1650,0,0,0,0,0,0,1
100000,1,2,1,45,0,-2,-2,-2,-2,-1,211,211,211,211,211,654,211,211,211,211,654,590,1
60000,2,1,1,25,-1,0,0,0,-1,-1,995,358,294,-45,-385,7078,340,276,0,0,8874,872,1
170000,2,1,2,30,0,-1,-1,-1,0,-1,128,128,322,257,128,128,128,322,257,0,128,257,1
281370,1,2,1,53,0,0,0,0,0,0,277895,39604,29714,19907,10729,2449,1583,1397,1332,1862,2431,2701,1
100000,1,2,1,33,2,0,0,0,0,0,66468,67912,69288,70245,71542,73006,3112,3100,2706,2612,2659,2800,1
80000,2,2,1,29,0,0,0,0,0,0,64029,62012,49837,45170,43124,39489,2500,2490,1996,1988,1994,1999,1
20000,1,2,1,40,0,-1,0,-1,-1,-1,179,1878,537,358,358,0,1878,0,0,0,0,0,1
30000,1,2,2,31,0,0,0,1,0,0,8841,10732,13032,14491,15010,17772,2050,2489,1861,1000,3020,1101,1
296745,1,1,1,51,2,1,1,1,1,1,145770,153586,157700,156249,162507,161136,13677,7767,2245,9826,6087,6005,1
60000,2,2,1,37,0,0,0,0,0,0,60636,60877,60192,32953,29780,30326,2170,2231,903,1488,1444,867,1
180000,1,2,1,42,0,0,-1,-1,-1,0,7129,1094,6400,0,15504,15123,298,6400,0,15504,699,2819,1
20000,1,1,2,30,0,0,0,-1,-1,0,5993,17661,4275,299,18028,15928,13746,45,471,19668,45,1474,1
50000,2,2,1,29,2,2,2,2,0,0,48237,49152,49827,48520,45802,46620,2087,1825,63,1671,1738,2808,1
100000,1,2,2,49,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
140000,1,2,1,56,0,0,0,0,0,0,138592,137952,137173,136623,136579,135998,4471,4481,5047,5005,4824,4988,1
80000,2,1,1,39,2,2,0,0,1,1,13641,13298,13909,14827,14492,15832,163,1136,1165,37,1589,2093,1
120000,1,1,2,25,1,-1,0,0,-1,-1,1501,2155,2483,1329,29,3268,2155,1334,1329,0,3268,118,1
375902,2,1,1,38,-1,-1,-1,-1,-1,1,3150,16543,7326,42329,89694,27495,16673,7366,42517,89969,93,26151,1
90000,2,1,2,41,1,0,0,0,0,0,88243,85934,86147,67648,69551,68292,3512,3486,2988,2987,2990,2797,1
30000,2,2,1,36,0,0,0,0,0,0,29168,30158,29942,25768,22539,16127,2968,938,748,702,495,515,1
300000,1,2,1,44,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
60000,2,2,1,32,0,0,1,0,0,0,34685,36617,36760,37831,38627,39429,2666,893,1824,1495,1516,1384,1
20000,1,2,2,32,0,-1,-1,0,-1,-1,179,179,358,179,370,13149,179,358,0,370,13149,459,1
30000,2,2,1,31,0,0,0,0,0,0,24356,25656,26585,27448,27956,28404,1926,1648,1386,1000,939,2366,1
230000,1,1,1,35,1,1,1,1,0,0,1199,954,1246,503,249,-522,500,1037,0,489,0,0,1
80000,1,1,1,40,2,1,1,1,1,0,9269,9343,8999,8937,8115,8592,1357,246,868,51,639,916,1
120000,2,1,1,33,-1,-1,-1,-1,-1,-1,3747,3,16,3,0,6,3,16,3,0,6,0,1
30000,1,3,1,44,2,1,1,2,4,3,25137,24472,28716,31232,30207,29167,20,4998,3275,15,14,12,1
150000,1,1,1,32,2,2,1,1,0,0,118267,120183,122738,122505,124153,130833,5351,5834,3119,5028,8888,5060,1
140000,1,1,1,26,0,0,0,0,0,0,101642,105243,104764,105185,107552,106727,5355,5042,3498,3897,3791,3312,1
105456,2,2,1,30,0,0,0,0,0,0,99636,99632,100515,91835,77364,77176,3632,3689,3538,4200,1458,2819,1
20000,1,1,1,26,0,1,1,0,0,0,5701,6983,7547,3536,5541,329,1748,834,0,2819,329,0,1
320000,2,1,2,28,0,-1,1,1,-2,-2,0,499,934,0,0,0,499,543,0,0,0,0,1
105476,2,1,2,35,0,0,0,0,0,0,105224,107212,107503,107539,107265,107907,5474,4564,3771,4000,3819,4773,1
20000,1,2,1,26,0,0,0,2,0,0,6268,2402,4098,4346,3308,3306,1496,1745,495,4,0,4,1
180000,1,2,1,27,0,0,0,0,0,0,5492,6527,10216,7701,6533,5245,1132,3819,304,546,197,141,1
50000,1,3,1,48,1,0,0,0,1,0,48614,47907,48453,50688,50091,48344,1587,2072,3415,558,2000,2003,1
80000,1,2,1,35,1,2,2,0,0,0,74205,75409,73750,75085,76946,78551,3015,114,2597,3052,3007,2500,1
428911,1,2,1,39,0,0,0,0,0,-1,131599,25020,18528,10988,551,12653,1463,1347,1106,551,12653,193550,1
283464,1,1,1,48,2,0,0,0,0,0,272693,275871,278018,277629,261738,238596,12134,10461,6910,11155,5624,8400,1
200000,1,2,1,46,0,-1,-1,-1,-1,-1,255,2837,243,853,475,6381,2846,243,853,475,6381,0,1
60000,2,2,1,36,0,0,1,1,1,0,512,512,512,512,400,250,162,162,162,225,162,504,1
20000,2,2,2,34,1,0,0,0,0,0,15984,17038,18647,18673,19614,19342,1456,2061,630,1326,668,802,1
140000,1,1,2,27,0,0,0,0,0,0,135063,143271,142347,143118,141742,136570,11234,3880,8018,3571,5410,5455,1
10000,1,2,1,48,0,0,0,0,0,0,2754,3913,4763,4921,5132,572,1231,938,237,351,26,21,1
360000,2,1,2,27,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
370000,1,1,1,39,0,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
159688,1,1,1,36,0,1,-1,-1,0,-1,17569,507,1092,645,341,5491,26,1092,645,26,5491,26,1
140200,1,1,1,49,2,0,0,0,0,0,135742,98113,60273,39781,40087,40917,4761,3587,1499,1374,1391,1320,1
50000,2,2,1,33,2,2,1,1,1,1,47788,48391,48855,46184,44152,44059,2140,2000,709,2000,2000,1570,1
318368,1,2,1,29,0,0,0,0,0,0,3318,7577,201308,123634,68296,24409,7304,201393,6051,5027,2190,7858,1
270836,1,3,1,39,1,1,1,1,1,1,257557,262195,267871,263145,273222,242073,10237,10986,913,15475,937,8269,1
152649,1,2,2,37,0,0,0,0,0,0,133784,130543,127574,84590,85510,77715,5231,4427,2720,2883,4656,2559,1
120000,2,2,1,39,0,0,0,0,0,2,83027,82726,80387,81140,82742,82497,3702,4153,3040,6734,1375,3161,1
50000,1,1,2,24,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
10000,1,2,1,26,2,3,3,2,2,2,3635,4115,3907,4457,4241,4259,689,0,766,0,233,331,1
50000,1,2,1,28,1,2,1,0,0,0,49209,49455,48897,25741,26015,27100,1863,871,1026,1100,1673,1975,1
80000,1,1,1,36,2,1,1,1,1,1,60639,61838,63247,64292,64893,66490,2800,3000,2692,2551,2792,3848,1
30000,2,2,1,22,0,0,0,2,2,2,26711,27531,29966,28861,30244,28715,1647,3506,0,2329,37,1710,1
200000,1,1,1,30,2,1,1,-1,-1,0,1087,555,22,550,548,548,22,22,550,548,22,22,1
360000,2,1,1,33,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
100000,1,1,1,35,0,1,2,2,2,2,45326,45959,46602,47506,46884,11091,1648,1750,2007,353,2528,196,1
22251,1,2,1,25,0,-1,0,0,0,0,2847,20873,21926,21752,22341,21604,20873,1720,504,892,826,457,1
50000,1,2,1,47,1,1,0,0,0,0,50065,48139,47629,21196,21604,19878,329,2314,1198,1784,716,918,1
100000,2,1,1,34,0,0,0,0,0,0,92852,94523,96700,98559,98575,97431,4061,4545,4357,3266,1966,4907,1
120000,1,1,1,33,0,0,0,2,0,0,9805,9572,10786,10851,11203,11160,1544,1456,731,626,743,643,1
110000,1,2,1,31,2,2,2,2,2,0,110035,111971,109913,112944,109485,108203,5403,1449,6780,0,4313,3819,1
281813,2,1,2,37,0,-2,-1,-1,-1,-1,95,18,3994,2564,20951,-98,18,3994,2564,20951,0,357,1
120000,2,1,1,24,-1,-1,-1,-1,-1,-1,2953,380,1896,386,0,772,380,1902,386,0,772,0,1
100000,1,2,1,50,-1,-1,-1,-1,-1,-2,390,390,76,780,0,117,390,76,780,0,117,0,1
70000,1,3,2,38,0,0,0,0,0,0,68773,69867,69952,56598,27418,27163,2812,2557,1509,1064,997,1908,1
30000,2,2,1,39,2,2,1,1,1,-1,31701,30370,28742,24104,16330,5030,1081,710,2047,516,5030,129,1
130000,1,2,1,55,1,2,2,2,2,2,64986,66340,67377,68909,72867,71687,3000,2731,3259,5266,259,259,1
181971,1,1,1,35,0,0,0,0,0,1,84787,88170,90642,93943,99013,98125,4802,4802,5000,6810,788,5802,1
50000,1,3,1,40,2,4,3,1,1,0,50870,49809,48741,48314,47861,48214,0,0,685,342,1619,1820,1
70000,2,1,1,37,1,2,2,2,2,2,51264,52341,52892,53206,54944,56096,2286,1995,1781,2705,2200,1496,1
